chapter_name,link,qns,ans
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-10-word-problems-addition-of-one-digit-numbers-3211,"A monkey stole 2 bananas from a fruit shop, and found 1 banana on the way back to the forest. How many bananas does the monkey have now?",3
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-10-word-problems-addition-of-one-digit-numbers-3212,2 white rats and 7 black rats ate all the cheese in the kitchen. How many rats were there in total?,9
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-10-word-problems-addition-of-one-digit-numbers-3213,Ronald has 5 candies in his left pocket and 3 in his right pocket. How many candies does Ronald have in total?,8
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-11-fill-in-the-blank-complete-the-addition-sentence-3254,Fill in the missing number to complete the number sentence: 5 + ___ = 10,5
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-11-fill-in-the-blank-complete-the-addition-sentence-3255,Fill in the missing number to complete the number sentence: 10 +___= 20,10
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-11-fill-in-the-blank-complete-the-addition-sentence-3256,Fill in the missing number to complete the number sentence: 4 +___= 6,2
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-11-fill-in-the-blank-complete-the-addition-sentence-3257,Fill in the missing number to complete the number sentence: 7 +___= 11,4
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-11-fill-in-the-blank-complete-the-addition-sentence-3258,Fill in the missing number to complete the number sentence: 16 +___= 23,7
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-11-fill-in-the-blank-complete-the-addition-sentence-3259,Fill in the missing number to complete the number sentence: ___+ 8 = 19,11
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-11-fill-in-the-blank-complete-the-addition-sentence-3260,Fill in the missing number to complete the number sentence: 20 +___= 37,17
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-11-fill-in-the-blank-complete-the-addition-sentence-3261,Fill in the missing number to complete the number sentence: ___+ 7 = 9,2
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-11-fill-in-the-blank-complete-the-addition-sentence-3262,Fill in the missing number to complete the number sentence: ___+ 6 = 10,4
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-11-fill-in-the-blank-complete-the-addition-sentence-3263,Fill in the missing number to complete the number sentence: ___+ 3 = 8,5
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-12-write-the-addition-sentence-involving-one-digit-numbers-3344,Harry had 7 sweets and his friend gave him another 2 sweets. How many sweets does Harry have now? Write an addition number sentence that best describes the scenario above.  Note to students: Give your answer in the following form without spaces - Example answer: 1+1=2,7+2=9
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-12-write-the-addition-sentence-involving-one-digit-numbers-3345,"A man was selling bananas, and while he was away the monkeys ate all of them. The first monkey ate 4 bananas and the second monkey ate 3 bananas. How many bananas were eaten? Write an addition number sentence that best describes the scenario above.  Note to students: Give your answer in the following form without spaces - Example answer: 1+1=2 ",4+3=7
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-12-write-the-addition-sentence-involving-one-digit-numbers-3346,"A little girl was carrying a basket of fruits to her grandma's house. On the way, she gave 4 fruits to a little girl and 4 fruits to a little boy. How many fruits did she give away? Write an addition number sentence that best describes the scenario above.  Note to students: Give your answer in the following form without spaces - Example answer: 1+1=2 ",4+4=8
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-12-write-the-addition-sentence-involving-one-digit-numbers-3347,There are 2 black ducks and 8 white ducks swimming in the pond. How many ducks are swimming in the pond? Write an addition number sentence that best describes the scenario above.  Note to students: Give your answer in the following form without spaces - Example answer: 1+1=2 ,2+8=10
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-12-write-the-addition-sentence-involving-one-digit-numbers-3348,Henry won 3 gold medals in swimming and 4 silver medals in other sports. How many medals did he win in total? Write an addition number sentence that best describes the scenario above.  Note to students: Give your answer in the following form without spaces - Example answer: 1+1=2 ,3+4=7
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-12-write-the-addition-sentence-involving-one-digit-numbers-3349,Miriam painted 2 pots in school and 2 pots at home. How many pots did Miriam paint? Write an addition number sentence that best describes the scenario above.  Note to students: Give your answer in the following form without spaces - Example answer: 1+1=2 ,2+2=4
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-12-write-the-addition-sentence-involving-one-digit-numbers-3350,David danced for 2 hours in the morning and 3 hours in at noon. How many hours did David dance in a day? Write an addition number sentence that best describes the scenario above.  Note to students: Give your answer in the following form without spaces - Example answer: 1+1=2 ,2+3=5
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-12-write-the-addition-sentence-involving-one-digit-numbers-3351,Joshua bought 5 candies and got 1 candy for free. How many candies does Joshua have now? Write an addition number sentence that best describes the scenario above.  Note to students: Give your answer in the following form without spaces - Example answer: 1+1=2 ,5+1=6
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-12-write-the-addition-sentence-involving-one-digit-numbers-3352,Joseph has 5 books in school and 4 books at home. How many books does Joseph have in total? Write an addition number sentence that best describes the scenario above.  Note to students: Give your answer in the following form without spaces - Example answer: 1+1=2 ,5+4=9
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-12-write-the-addition-sentence-involving-one-digit-numbers-3353,"George has 6 monkeys, 1 tiger, 2 parrots and 1 lion in his zoo. How many animals does George have in his zoo? Write an addition number sentence that best describes the scenario above.  Note to students: Give your answer in the following form without spaces - Example answer: 1+1=2 ",6+1+2+1=10
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-13-fill-in-the-blank-balance-addition-equations-3284,Fill in the blank below so that the equation below is balanced: 2 + 2 = ____ + 1,3
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-13-fill-in-the-blank-balance-addition-equations-3285,Fill in the blank below so that the equation below is balanced: 6 + 2 = ____ + 1,7
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-13-fill-in-the-blank-balance-addition-equations-3286,Fill in the blank below so that the equation below is balanced: ____ + 3 = 2 + 5,4
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-13-fill-in-the-blank-balance-addition-equations-3287,Fill in the blank below so that the equation below is balanced: 2 + ____ = 5 + 5,8
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-13-fill-in-the-blank-balance-addition-equations-3288,Fill in the blank below so that the equation below is balanced: 3 + ____ = 2 + 7,6
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-13-fill-in-the-blank-balance-addition-equations-3289,Fill in the blank below so that the equation below is balanced: 2 + 8 = 5 + ____,5
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-13-fill-in-the-blank-balance-addition-equations-3290,Fill in the blank below so that the equation below is balanced: 7 + 9 = ____ + 8,8
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-13-fill-in-the-blank-balance-addition-equations-3291,Fill in the blank below so that the equation below is balanced: 2 + ___ = 6 + 5,9
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-13-fill-in-the-blank-balance-addition-equations-3292,Fill in the blank below so that the equation below is balanced: 9 + 6 = ____ + 7,8
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-13-fill-in-the-blank-balance-addition-equations-3293,Fill in the blank below so that the equation below is balanced: 2 + 3 = 4 + ____,1
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-14-adding-three-or-more-one-digit-numbers-3264,Add: 5 + 5 + 2 = ____,12
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-14-adding-three-or-more-one-digit-numbers-3265,Add: 1 + 2 + 8 = ____,11
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-14-adding-three-or-more-one-digit-numbers-3266,Add: 7 + 9 + 0 = ____,16
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-14-adding-three-or-more-one-digit-numbers-3267,Add: 3 + 2 + 4 = ___,9
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-14-adding-three-or-more-one-digit-numbers-3268,Add: 0 + 0 + 8 = ___,8
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-14-adding-three-or-more-one-digit-numbers-3269,Add: 4 + 4 + 2 + 0 = ___,10
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-14-adding-three-or-more-one-digit-numbers-3270,Add: 9 + 0 + 8 = ___,17
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-14-adding-three-or-more-one-digit-numbers-3271,Add: 6 + 2 + 7 = ___,15
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-14-adding-three-or-more-one-digit-numbers-3272,Add: 9 + 2 + 0 = ___,11
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-14-adding-three-or-more-one-digit-numbers-3273,Add: 9 + 9 + 0 = ___,18
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-15-word-problems-adding-three-or-more-one-digit-numbers-3354,"A boy who was very hungry went to the cafeteria and ate 2 pancakes, 1 cup of coffee and 4 egg rolls. How many items did he consume in total?",7
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-15-word-problems-adding-three-or-more-one-digit-numbers-3355,"Tintin went for a walk in the morning with his dog. He walked for 2 kilometres on the road and 3 kilometres up the hill, and he walked another 5 kilometres to come back. How many kilometres did Tintin walk?",10
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-15-word-problems-adding-three-or-more-one-digit-numbers-3356,"In one day, Anthony drove his car 5 miles in the morning, 3 miles at noon, and 5 miles again in the evening. How many miles did he drive in one day?",13
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-15-word-problems-adding-three-or-more-one-digit-numbers-3357,"In a garden, there was a big apple tree with lots of ripe apples. 4 girls plucked from the tree, and 2 other girls plucked again the very next day. The following day, 6 boys plucked apples from the tree. How many children plucked apples from the tree in total?",12
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-15-word-problems-adding-three-or-more-one-digit-numbers-3358,"A hunter killed 4 deer, 5 birds and 1 bear. How many animals did the hunter kill?",10
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-15-word-problems-adding-three-or-more-one-digit-numbers-3359,"There are 5 cars, 2 buses and 6 motor bikes on the road. How many vehicles are there on the road in total?",13
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-15-word-problems-adding-three-or-more-one-digit-numbers-3360,"Selena's hobby was collecting barbie dolls. On her birthday she was gifted with 2 barbie dolls from her dad, and 3 barbie dolls from her brother. She also recieved 6 barbie dolls from her mom. How many dolls does Selena have now?",11
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-15-word-problems-adding-three-or-more-one-digit-numbers-3381,"Harley had solved 4 math problems in the morning, 5 math problems in the afternoon, and 6 math problems in the evening. How many problems did Harley solve in a day?",15
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-15-word-problems-adding-three-or-more-one-digit-numbers-3382,"Andrew had a party to celebrate his birthday. 6 classmates, 3 roommates, and 4 of neighbours attended the party. How many people attended Andrew's birthday?",13
Addition,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-addition-involving-one-digit-numbers-exercise-15-word-problems-adding-three-or-more-one-digit-numbers-3383,"Hannah went  to 2 different shops in the morning to buy vegetables. She went to 4 different shops in the afternoon to buy fruits,and again went to 5 different shops in the evening to purchase clothes. How many shops did Hannah visit on that day?",11
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-1-subtraction-of-one-digit-numbers-up-to-10-3314,Fill in the blank with the correct answer: 6 − 2 = ____,4
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-1-subtraction-of-one-digit-numbers-up-to-10-3315,Fill in the blank with the correct answer: 5 − 1 = ____,4
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-1-subtraction-of-one-digit-numbers-up-to-10-3316,Fill in the blank with the correct answer: 8 − 4 = ___,4
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-1-subtraction-of-one-digit-numbers-up-to-10-3317,Fill in the blank with the correct answer: 7 − 4 = ___,3
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-1-subtraction-of-one-digit-numbers-up-to-10-3318,Fill in the blank with the correct answer: 8 − 1 = ____,7
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-1-subtraction-of-one-digit-numbers-up-to-10-3319,Fill in the blank with the correct answer: 8 − 1 = ___,7
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-1-subtraction-of-one-digit-numbers-up-to-10-3320,Fill in the blank with the correct answer: 6 − 2 = ___,4
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-1-subtraction-of-one-digit-numbers-up-to-10-3321,Fill in the blank with the correct answer: 10 − 5 = ____,5
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-1-subtraction-of-one-digit-numbers-up-to-10-3322,Fill in the blank with the correct answer: 5 − 3 = ____,2
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-1-subtraction-of-one-digit-numbers-up-to-10-3323,Fill in the blank with the correct answer: 8 − 7 = ____,1
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-2-find-ways-to-perform-subtraction-up-to-10-3294,2 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-2-find-ways-to-perform-subtraction-up-to-10-3295,4 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-2-find-ways-to-perform-subtraction-up-to-10-3296,6 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-2-find-ways-to-perform-subtraction-up-to-10-3297,2 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-2-find-ways-to-perform-subtraction-up-to-10-3298,5 =_____,B
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-2-find-ways-to-perform-subtraction-up-to-10-3299,1 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-2-find-ways-to-perform-subtraction-up-to-10-3300,8 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-2-find-ways-to-perform-subtraction-up-to-10-3301,3 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-2-find-ways-to-perform-subtraction-up-to-10-3302,7 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-2-find-ways-to-perform-subtraction-up-to-10-3303,10 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-3-learn-to-write-subtraction-sentences-up-to-10-3304,"Rewrite the sentence below in numeric form with the necessary operators. ""Five minus two equals three."" Note to students: Give your answer in the following form without spaces -Example answer: 1+1=2",5-2=3
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-3-learn-to-write-subtraction-sentences-up-to-10-3305,"Rewrite the sentence below in numeric form with the necessary operators. ""Eight minus two equals six."" Note to students: Give your answer in the following form without spaces -Example answer: 1+1=2 ",8-2=6
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-3-learn-to-write-subtraction-sentences-up-to-10-3306,"Rewrite the sentence below in numeric form with the necessary operators. ""Four minus two equals two.""  Note to students: Give your answer in the following form without spaces -Example answer: 1+1=2 ",4-2=2
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-3-learn-to-write-subtraction-sentences-up-to-10-3307,"Rewrite the sentence below in numeric form with the necessary operators. ""Nine minus five equals four.""  Note to students: Give your answer in the following form without spaces -Example answer: 1+1=2  ",9-5=4
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-3-learn-to-write-subtraction-sentences-up-to-10-3308,"Rewrite the sentence below in numeric form with the necessary operators. ""Seven minus six equals one.""   Note to students: Give your answer in the following form without spaces -Example answer: 1+1=2  ",7-6=1
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-3-learn-to-write-subtraction-sentences-up-to-10-3309,"Rewrite the sentence below in numeric form with the necessary operators. ""One minus zero equals one.""  Note to students: Give your answer in the following form without spaces -Example answer: 1+1=2 ",1-0=1
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-3-learn-to-write-subtraction-sentences-up-to-10-3310,"Rewrite the sentence below in numeric form with the necessary operators. ""Five minus three equals two.""  Note to students: Give your answer in the following form without spaces -Example answer: 1+1=2",5-3=2
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-3-learn-to-write-subtraction-sentences-up-to-10-3311,"Rewrite the sentence below in numeric form with the necessary operators. ""10 minus two equals eight.""  Note to students: Give your answer in the following form without spaces -Example answer: 1+1=2 ",10-2=8
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-3-learn-to-write-subtraction-sentences-up-to-10-3312,"Rewrite the sentence below in numeric form with the necessary operators. ""Six minus one equals five.""  Note to students: Give your answer in the following form without spaces -Example answer: 1+1=2 ",6-1=5
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-3-learn-to-write-subtraction-sentences-up-to-10-3313,"Rewrite the sentence below in numeric form with the necessary operators. ""Eight minus four equals four.""  Note to students: Give your answer in the following form without spaces -Example answer: 1+1=2 ",8-4=4
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-4-you-can-learn-to-subtract-doubles-in-no-time-3324,Subtract: 6 − 3 = ____,3
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-4-you-can-learn-to-subtract-doubles-in-no-time-3325,Subtract: 10 − 5 = ____   ,5
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-4-you-can-learn-to-subtract-doubles-in-no-time-3326,Subtract: 4 − 2 = ____,2
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-4-you-can-learn-to-subtract-doubles-in-no-time-3327,Subtract: 8 − 4 = _____ ,4
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-4-you-can-learn-to-subtract-doubles-in-no-time-3328,Subtract: 14 − 7 = ____,7
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-4-you-can-learn-to-subtract-doubles-in-no-time-3329,Subtract: 12 − 6 = ____,6
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-4-you-can-learn-to-subtract-doubles-in-no-time-3330,Subtract: 20 − 10 = ____ ,10
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-4-you-can-learn-to-subtract-doubles-in-no-time-3331,Subtract: 2 − 1 = ____,1
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-4-you-can-learn-to-subtract-doubles-in-no-time-3332,Subtract: 16 − 8 = ____,8
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-4-you-can-learn-to-subtract-doubles-in-no-time-3333,Subtract: 18 − 9 = ____,9
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-5-subtract-a-one-digit-number-from-a-two-digit-number-for-numbers-less-than-20-3334,Subtract: 10 − 9 = ____,1
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-5-subtract-a-one-digit-number-from-a-two-digit-number-for-numbers-less-than-20-3335,Subtract: 16 − 6 = ____,10
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-5-subtract-a-one-digit-number-from-a-two-digit-number-for-numbers-less-than-20-3336,Subtract: 10 − 6 =____,4
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-5-subtract-a-one-digit-number-from-a-two-digit-number-for-numbers-less-than-20-3337,Subtract: 14 − 6 = ____,8
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-5-subtract-a-one-digit-number-from-a-two-digit-number-for-numbers-less-than-20-3338,Subtract: 17 − 7 = ____,10
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-5-subtract-a-one-digit-number-from-a-two-digit-number-for-numbers-less-than-20-3339,Subtract: 18 − 4 = ____,14
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-5-subtract-a-one-digit-number-from-a-two-digit-number-for-numbers-less-than-20-3340,Subtract: 11 − 2 = ____,9
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-5-subtract-a-one-digit-number-from-a-two-digit-number-for-numbers-less-than-20-3341,Subtract: 9 − 2 = ____,7
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-5-subtract-a-one-digit-number-from-a-two-digit-number-for-numbers-less-than-20-3342,Subtract: 13 − 8 = ____,5
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-5-subtract-a-one-digit-number-from-a-two-digit-number-for-numbers-less-than-20-3343,Subtract: 15 − 2 = ____,13
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-6-learn-to-subtract-with-pictures-3361,Study the image and subtract.,7
Subtraction,https://www.singaporemathguru.com/question/primary-2-math-drills-worksheets-exam-papers-practice-subtraction-involving-one-digit-numbers-exercise-6-learn-to-subtract-with-pictures-3362,Study the image and subtract.,4
