chapter_name,link,qns,ans
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-1-choose-the-correct-multiplication-sentence-4831,Which option explains the image shown here?,A
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-1-choose-the-correct-multiplication-sentence-4832,Which option explains the image shown here?,D
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-2-learn-multiplication-facts-to-10-4833,Multiply: 1 x 6 = ________,6
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-2-learn-multiplication-facts-to-10-4834,Multiply: 3 x 6 = ________,18
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-2-learn-multiplication-facts-to-10-4835,Multiply: 4 x 5 = ________,20
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-2-learn-multiplication-facts-to-10-4836,Multiply: 5 x 9 = ________,45
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-2-learn-multiplication-facts-to-10-4837,Multiply: 6 x 6 = ________,36
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-2-learn-multiplication-facts-to-10-4838,Multiply: 9 x 7 = ________,63
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-2-learn-multiplication-facts-to-10-4839,Multiply: 8 x 8 = ________,64
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-2-learn-multiplication-facts-to-10-4840,Multiply: 9 x 8 = ________,72
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-2-learn-multiplication-facts-to-10-4841,Multiply: 8 x 3 = ________,24
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-2-learn-multiplication-facts-to-10-4842,Multiply: 9 x 7 = ________,63
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-3-word-problems-multiplication-word-facts-to-10-4843,Mary can bake 4 cakes in 1 hour. How many cakes can she bake in 3 hours?,12
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-3-word-problems-multiplication-word-facts-to-10-4844,A school owns 10 buses. There are 25 seats in each bus. How many seats are there in 10 buses ?,250
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-3-word-problems-multiplication-word-facts-to-10-4845,"John went to a nearby market. He purchased 5 baskets of eggs. If there are 30 eggs in each basket, how many eggs did John buy altogether?",150
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-3-word-problems-multiplication-word-facts-to-10-4846,Jake bought 10 baskets of apples. Each basket has 20 apples. How many apples did Jake buy?,200
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-3-word-problems-multiplication-word-facts-to-10-4847,There are 35 students in a classroom. Each student is given 2 books. Find the total number of books given to the students.,70
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-4-multiplication-find-the-missing-factor-by-using-division-4868,"If y × 7 = 49 , what is the value of y?",7
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-4-multiplication-find-the-missing-factor-by-using-division-4869,"If y × 2 = 10 , what is the value of y?",5
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-4-multiplication-find-the-missing-factor-by-using-division-4870,"If y × 6 = 30 , what is the value of y?",5
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-4-multiplication-find-the-missing-factor-by-using-division-4871,"If t × 9 = 54 , what is the value of t?",6
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-4-multiplication-find-the-missing-factor-by-using-division-4873,"If t x 6 = 60 , what is the value of t?",10
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-4-multiplication-find-the-missing-factor-by-using-division-4874,"If t × 8 = 64 , what is the value of t?",8
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-4-multiplication-find-the-missing-factor-by-using-division-4876,"If t × 8 = 56 , what is the value of t?",7
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-4-multiplication-find-the-missing-factor-by-using-division-4878,"If w × 6 = 18 , what is the value of w?",3
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-4-multiplication-find-the-missing-factor-by-using-division-4879,"If w × 9 = 81 , what is the value of w?",9
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-4-multiplication-find-the-missing-factor-by-using-division-4881,"If w × 5 = 50 , what is the value of w?",10
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-5-multiplication-find-the-missing-factors-by-using-division-4859,"At a school, each student is alloted 2 lockers. If there are 50 students in a school, how many lockers must the school have?",100
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-5-multiplication-find-the-missing-factors-by-using-division-4858,There are 25 seats in a bus. How many buses are required to fetch 200 people to a zoo?,8
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-5-multiplication-find-the-missing-factors-by-using-division-4862,Mandy can bake 5 cakes in a day. How many days will it take her to bake 40 cakes?,8
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-5-multiplication-find-the-missing-factors-by-using-division-4865,I can wash 8 cars in a day. How many days will I take to wash 48 cars?,6
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-5-multiplication-find-the-missing-factors-by-using-division-4867,There are 10 marbles in a box. James needs 60 marbles. How many such boxes should James buy ? ,6
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercises-6-learn-about-square-numbers-perfect-squares-4886,A certain number multiplied by itself results in 25. What is this number?,5
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercises-6-learn-about-square-numbers-perfect-squares-4888,A certain number multiplied by itself results in 4. What is this number?,2
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercises-6-learn-about-square-numbers-perfect-squares-4890,A certain number multiplied by itself results in 9. What is this number?,3
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercises-6-learn-about-square-numbers-perfect-squares-4891,A certain number multiplied by itself results in 16. What is this number?,4
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercises-6-learn-about-square-numbers-perfect-squares-4893,A certain number multiplied by itself results in 1. What is this number?,1
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercises-6-learn-about-square-numbers-perfect-squares-4895,A certain number multiplied by itself results in 36. What is this number?,6
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercises-6-learn-about-square-numbers-perfect-squares-4896,A certain number multiplied by itself results in 64. What is this number?,8
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercises-6-learn-about-square-numbers-perfect-squares-4898,A certain number multiplied by itself results in 49. What is this number?,7
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercises-6-learn-about-square-numbers-perfect-squares-4900,A certain number multiplied by itself results in 100. What is this number?,10
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercises-6-learn-about-square-numbers-perfect-squares-4902,A certain number multiplied by itself results in 81. What is this number?,9
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-7-multiplication-and-patterns-4903,What's the answer in the blank below? 2 x 10 = 20 20 x 10 = 200 200 x ___ = 2000,10
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-7-multiplication-and-patterns-4905,What's the answer in the blank below? 4 x 10 = 40 4 x 20 = 80 4 x ___ = 120,30
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-7-multiplication-and-patterns-4906,What's the answer in the blank below? 3 x 3 = 9 3 x 30 = 90 3 x ___ = 900,300
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-7-multiplication-and-patterns-4908,What's the answer in the box below? 5 x 10 = 50 5 x 100 = 500 5 x ___ = 5000,1000
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-7-multiplication-and-patterns-4910,What's the answer in the blank below? 6 x 10 = 60 6 x 100 = 600 6 x 1000 = _____,6000
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-7-multiplication-and-patterns-4913,What's the answer to the blank below? 5 x 30 = 150 5 x 60 = 300 5 x ___ = 450,90
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-7-multiplication-and-patterns-4914,What's the answer in the blank below? 8 x 100 = 800 7 x 100 = 700 5 x 100 = ____,500
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-7-multiplication-and-patterns-4915,What's the answer in the blank below? 20 x 20 = 400 20 x 30 = 600 20 x ___= 800 ,40
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-7-multiplication-and-patterns-4916,What's the answer in the blank below? 10 x 10 = 100 100 x 10 = 1000 1000 x ___ = 10000,10
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-7-multiplication-and-patterns-4917,What's the answer in the blank below? 90 x 10 = 900 900x 10 = 9000 ___ x 10 = 90000,9000
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4918,Multiply: 20 x 5 = _______,100
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4919,Multiply: 50 x 5 = _______,250
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4920,Multiply: 80 x 3 = _______,240
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4921,Multiply: 100 x 3= _______,300
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4922,Multiply: 150 x 3 = _______,450
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4923,Multiply: 180 x 6  = _______,1080
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4924,Multiply: 300 x 6 = _______,1800
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4925,Multiply: 50 x 5 = _______,250
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4926,Multiply 500 x 8 = _______,4000
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4927,Multiply: 800 x 8 = _______,6400
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4928,Multiply: 1500 x 6 = _______,9000
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-8-learn-to-multiply-numbers-that-end-in-zeroes-4929,Multiply: 8600 x 7 = _______,60200
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-9-learn-to-multiply-a-one-digit-number-by-a-larger-number-4930,Multiply: 98 x 2 = _______,196
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-9-learn-to-multiply-a-one-digit-number-by-a-larger-number-4931,Multiply: 169 x 2 = _______,338
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-9-learn-to-multiply-a-one-digit-number-by-a-larger-number-4932,Multiply: 589 x 3 = _______,1767
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-9-learn-to-multiply-a-one-digit-number-by-a-larger-number-4933,Multiply: 197 x 6  = _______,1182
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-9-learn-to-multiply-a-one-digit-number-by-a-larger-number-4934,Multiply: 5968 x 6 = _______,35808
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-9-learn-to-multiply-a-one-digit-number-by-a-larger-number-4935,Multiply: 1254 x 5 = _______,6270
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-9-learn-to-multiply-a-one-digit-number-by-a-larger-number-4936,Multiply: 2541 x 3  = _______,7623
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-9-learn-to-multiply-a-one-digit-number-by-a-larger-number-4937,Multiply: 932 x 8 = _______,7456
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-9-learn-to-multiply-a-one-digit-number-by-a-larger-number-4938,Multiply: 584 x 9 = _______,5256
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-9-learn-to-multiply-a-one-digit-number-by-a-larger-number-4939,Multiply: 1456 x 9 = _______,13104
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-10-word-problems-involving-the-multiplication-of-a-one-digit-number-by-a-larger-number-4940,Andrea bought 3 boxes of pins. There are 15 pins in each box . How many pins did she buy in all?,45
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-10-word-problems-involving-the-multiplication-of-a-one-digit-number-by-a-larger-number-4941,Mary can make 70 bowls of soup in 1 hour. How many bowls of soup can she make in 7 hours?,490
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-10-word-problems-involving-the-multiplication-of-a-one-digit-number-by-a-larger-number-4942,"Jacob wants to donate 2 pairs of shoes to every child in his village. If there are 230 children in his village, how many pairs of shoes does he need to buy?",460
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-10-word-problems-involving-the-multiplication-of-a-one-digit-number-by-a-larger-number-4943,There are 3 baskets on a table. Each basket contains 10 apples. How many apples are there in all?,30
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-10-word-problems-involving-the-multiplication-of-a-one-digit-number-by-a-larger-number-4946,There are 10 bottles of mango juice in a box. How many bottles of mango juice will there be in 8 similar boxes?,80
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-11-multiplication-by-observation-4955,What is the number in the empty box? ,50
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-11-multiplication-by-observation-4956,What is the number in the empty box? ,18
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-11-multiplication-by-observation-4957,What is the number in the empty box?,45
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-11-multiplication-by-observation-4958,What is the number in the empty box?,64
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-11-multiplication-by-observation-4959,What is the number in the empty box?,250
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-11-multiplication-by-observation-4960,What is the number in the empty box?,375
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-11-multiplication-by-observation-4961,What is the number in the empty box?,81
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-11-multiplication-by-observation-4962,What is the number in the empty box?,500
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-11-multiplication-by-observation-4963,What is the number in the empty box?,175
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-5-multiplication-exercise-11-multiplication-by-observation-4964,What is the number in the empty box?,500
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-1-learn-to-multiply-a-number-by-0-4965,1 x 0= _______ ,0
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-1-learn-to-multiply-a-number-by-0-4966,2 x 0 = _______ ,0
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-1-learn-to-multiply-a-number-by-0-4967,Multiply: 3 x 0 = _______,0
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-1-learn-to-multiply-a-number-by-0-4968,Multiply: 4 x 0 = _______,0
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-1-learn-to-multiply-a-number-by-0-4969,Multiply: 5 x 0 = _______,0
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-1-learn-to-multiply-a-number-by-0-4970,Multiply: 6 x 0 = _______,0
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-1-learn-to-multiply-a-number-by-0-4971,Multiply: 7 x 0 = _______,0
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-1-learn-to-multiply-a-number-by-0-4972,Multiply: 8 x 0 = _______,0
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-1-learn-to-multiply-a-number-by-0-4973,Multiply: 9 x 0 = _______,0
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-1-learn-to-multiply-a-number-by-0-4974,Multiply: 10 x 0 = _______,0
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-2-learn-to-multiply-a-number-by-1-4991,5 x 1 = _______,5
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-2-learn-to-multiply-a-number-by-1-4992,4 x 1 = _______,4
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-2-learn-to-multiply-a-number-by-1-4994,3 x 1 = _______,3
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-2-learn-to-multiply-a-number-by-1-4995,2 x 1 = _______,2
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-2-learn-to-multiply-a-number-by-1-4997,1 x 1 = _______,1
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-2-learn-to-multiply-a-number-by-1-4998,100 x 1 = _______,100
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-2-learn-to-multiply-a-number-by-1-4999,97 x 1 = _______,97
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-2-learn-to-multiply-a-number-by-1-5000,64 x 1 = _______,64
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-2-learn-to-multiply-a-number-by-1-5001,87 x 1 = _______,87
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-2-learn-to-multiply-a-number-by-1-5002,88 x 1 = _______,88
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-3-learn-to-multiply-a-number-by-2-5004,5 x 2 = _______,10
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-3-learn-to-multiply-a-number-by-2-5005,4 x 2 = _______,8
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-3-learn-to-multiply-a-number-by-2-5006,3 x 2 = _______,6
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-3-learn-to-multiply-a-number-by-2-5007,20 x 2 = _______,40
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-3-learn-to-multiply-a-number-by-2-5009,12 x 2 = _______,24
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-3-learn-to-multiply-a-number-by-2-5010,16 x 2 = _______,32
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-3-learn-to-multiply-a-number-by-2-5011,29 x 2 = _______,58
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-3-learn-to-multiply-a-number-by-2-5012,57 x 2 = _______,114
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-3-learn-to-multiply-a-number-by-2-5013,10 x 2 = _______,20
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-3-learn-to-multiply-a-number-by-2-5014,8 x 2 = _______,16
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-4-learn-to-multiply-a-number-by-3-5015,35 x 3 = _______,105
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-4-learn-to-multiply-a-number-by-3-5016,14 x 3 = _______,42
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-4-learn-to-multiply-a-number-by-3-5017,12 x 3 = _______,36
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-4-learn-to-multiply-a-number-by-3-5018,11 x 3 = _______,33
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-4-learn-to-multiply-a-number-by-3-5019,33 x 3 = _______,99
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-4-learn-to-multiply-a-number-by-3-5020,60 x 3 = _______,180
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-4-learn-to-multiply-a-number-by-3-5021,85 x 3 = _______,255
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-4-learn-to-multiply-a-number-by-3-5022,16 x 3 = _______,48
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-4-learn-to-multiply-a-number-by-3-5023,77 x 3 = _______,231
Multiplication,https://www.singaporemathguru.com/question/primary-3-math-drills-worksheets-exam-papers-practice-chapter-6-multiplication-skill-builders-exercise-4-learn-to-multiply-a-number-by-3-5024,10 x 3 = _______,30
